id,file_dir,content
8767,E:\DATN\dataframe\train_file\87.txt,"      xx2 = np.minimum(x2[i], x2[idxs[:last]])"
8768,E:\DATN\dataframe\train_file\87.txt,"      yy2 = np.minimum(y2[i], y2[idxs[:last]])"
8769,E:\DATN\dataframe\train_file\87.txt,      # compute the width and height of the bounding box
8770,E:\DATN\dataframe\train_file\87.txt,"      w = np.maximum(0, xx2 - xx1 + 1)"
8771,E:\DATN\dataframe\train_file\87.txt,"      h = np.maximum(0, yy2 - yy1 + 1)"
8772,E:\DATN\dataframe\train_file\87.txt,      # compute the ratio of overlap
8773,E:\DATN\dataframe\train_file\87.txt,      overlap = (w * h) / area[idxs[:last]]
8774,E:\DATN\dataframe\train_file\87.txt,      # delete all indexes from the index list that have
8775,E:\DATN\dataframe\train_file\87.txt,"      idxs = np.delete(idxs, np.concatenate(([last], np.where(overlap > overlapThresh)[0])))"
8776,E:\DATN\dataframe\train_file\87.txt,  # return only the bounding boxes that were picked using the
8777,E:\DATN\dataframe\train_file\87.txt,  # integer data type
8778,E:\DATN\dataframe\train_file\87.txt,  final_labels = [labels[idx] for idx in pick]
8779,E:\DATN\dataframe\train_file\87.txt,"  final_boxes = boxes[pick].astype(""int"")"
8780,E:\DATN\dataframe\train_file\87.txt,"  return final_boxes, final_labels"
8781,E:\DATN\dataframe\train_file\87.txt,Các bạn để ý các box ở trường home và add đã ít hơn hẳn so với ảnh trước.
8782,E:\DATN\dataframe\train_file\87.txt,OCR hay nhận dạng kí tự là kĩ thuật nhận dạng chữ có trong ảnh đầu vào.
8783,E:\DATN\dataframe\train_file\87.txt,"Với các box chữ chúng ta thu được từ bước trên, ta crop và đưa qua mô hình OCR để đọc."
8784,E:\DATN\dataframe\train_file\87.txt,"Để giải quyết bài toán nhanh gọn, không mất thời gian các bạn có thể sử dụng  của tác gỉa Phạm Quốc, lý thuyết về Transformer OCR các bạn có thể theo dõi tại  nhé."
8785,E:\DATN\dataframe\train_file\87.txt,Ở đây do tác giả chưa hỗ trợ dự đoán theo batch_size nên các bạn có thể custom lại file  như sau để dự đoán theo theo batch_size nhanh hơn nhé:
8786,E:\DATN\dataframe\train_file\87.txt,"from vietocr.tool.translate import build_model, translate, translate_beam_search, batch_translate_beam_search"
8787,E:\DATN\dataframe\train_file\87.txt,import cv2
8788,E:\DATN\dataframe\train_file\87.txt,import numpy as np
8789,E:\DATN\dataframe\train_file\87.txt,import math
8790,E:\DATN\dataframe\train_file\87.txt,import time
8791,E:\DATN\dataframe\train_file\87.txt,import torch
8792,E:\DATN\dataframe\train_file\87.txt,from collections import defaultdict
8793,E:\DATN\dataframe\train_file\87.txt,class Predictor(object):
8794,E:\DATN\dataframe\train_file\87.txt,"    def __init__(self, config):"
8795,E:\DATN\dataframe\train_file\87.txt,        device = config['device']
8796,E:\DATN\dataframe\train_file\87.txt,"        model, vocab = build_model(config)"
8797,E:\DATN\dataframe\train_file\87.txt,        weights = config['weights']
8798,E:\DATN\dataframe\train_file\87.txt,"        model.load_state_dict(torch.load(weights, map_location=torch.device(device)))"
8799,E:\DATN\dataframe\train_file\87.txt,        self.config = config
8800,E:\DATN\dataframe\train_file\87.txt,        self.model = model
8801,E:\DATN\dataframe\train_file\87.txt,        self.vocab = vocab
8802,E:\DATN\dataframe\train_file\87.txt,"    def predict(self, img):"
8803,E:\DATN\dataframe\train_file\87.txt,        img = img / 255.0
8804,E:\DATN\dataframe\train_file\87.txt,        img = self.preprocess_input(img)
8805,E:\DATN\dataframe\train_file\87.txt,"        img = np.expand_dims(img, axis=0)"
8806,E:\DATN\dataframe\train_file\87.txt,        img = torch.FloatTensor(img)
8807,E:\DATN\dataframe\train_file\87.txt,        img = img.to(self.config['device'])
8808,E:\DATN\dataframe\train_file\87.txt,        if self.config['predictor']['beamsearch']:
8809,E:\DATN\dataframe\train_file\87.txt,"            sent = translate_beam_search(img, self.model)"
8810,E:\DATN\dataframe\train_file\87.txt,            s = sent
8811,E:\DATN\dataframe\train_file\87.txt,"            s = translate(img, self.model)[0].tolist()"
8812,E:\DATN\dataframe\train_file\87.txt,        s = self.vocab.decode(s)
8813,E:\DATN\dataframe\train_file\87.txt,        return s
8814,E:\DATN\dataframe\train_file\87.txt,"    def batch_predict(self, images):"
8815,E:\DATN\dataframe\train_file\87.txt,        param: images : list of ndarray
8816,E:\DATN\dataframe\train_file\87.txt,"        batch_dict, indices = self.batch_process(images)"
8817,E:\DATN\dataframe\train_file\87.txt,        list_keys = [i for i in batch_dict if batch_dict[i] != batch_dict.default_factory()]
8818,E:\DATN\dataframe\train_file\87.txt,        result = list([])
8819,E:\DATN\dataframe\train_file\87.txt,        for width in list_keys:
8820,E:\DATN\dataframe\train_file\87.txt,            batch = batch_dict[width]
8821,E:\DATN\dataframe\train_file\87.txt,            batch = np.asarray(batch)
8822,E:\DATN\dataframe\train_file\87.txt,            batch = torch.FloatTensor(batch)
8823,E:\DATN\dataframe\train_file\87.txt,            batch = batch.to(self.config['device'])
8824,E:\DATN\dataframe\train_file\87.txt,            if self.config['predictor']['beamsearch']:
8825,E:\DATN\dataframe\train_file\87.txt,"                sent = batch_translate_beam_search(batch, model=self.model)"
8826,E:\DATN\dataframe\train_file\87.txt,"                sent = translate(batch, self.model).tolist()"
8827,E:\DATN\dataframe\train_file\87.txt,            batch_text = self.vocab.batch_decode(sent)
8828,E:\DATN\dataframe\train_file\87.txt,        # sort text result to original coordinate
8829,E:\DATN\dataframe\train_file\87.txt,        def get_index(element):
8830,E:\DATN\dataframe\train_file\87.txt,            return element[1]
8831,E:\DATN\dataframe\train_file\87.txt,"        z = zip(result, indices)"
8832,E:\DATN\dataframe\train_file\87.txt,"        sorted_result = sorted(z, key=get_index)"
8833,E:\DATN\dataframe\train_file\87.txt,"        result, _ = zip(*sorted_result)"
8834,E:\DATN\dataframe\train_file\87.txt,        return result
8835,E:\DATN\dataframe\train_file\87.txt,"     def preprocess_input(self, image):"
8836,E:\DATN\dataframe\train_file\87.txt,"        Preprocess input image (resize, normalize)"
8837,E:\DATN\dataframe\train_file\87.txt,"        image: has shape of (H, W, C)"
8838,E:\DATN\dataframe\train_file\87.txt,"        img: has shape (H, W, C)"
8839,E:\DATN\dataframe\train_file\87.txt,"        h, w, _ = image.shape"
8840,E:\DATN\dataframe\train_file\87.txt,"        new_w, image_height = self.resize_v1(w, h, self.config['dataset']['image_height'],"
8841,E:\DATN\dataframe\train_file\87.txt,"        img = cv2.resize(image, (new_w, image_height))"
8842,E:\DATN\dataframe\train_file\87.txt,        img = img / 255.0
8843,E:\DATN\dataframe\train_file\87.txt,"        img = np.transpose(img, (2, 0, 1))"
8844,E:\DATN\dataframe\train_file\87.txt,        return img
8845,E:\DATN\dataframe\train_file\87.txt,"    def batch_process(self, images):"
8846,E:\DATN\dataframe\train_file\87.txt,        batch_img_dict = defaultdict(list)
8847,E:\DATN\dataframe\train_file\87.txt,        image_height = self.config['dataset']['image_height']
8848,E:\DATN\dataframe\train_file\87.txt,        batch_img_li = [self.preprocess_input(img) for img in images]
8849,E:\DATN\dataframe\train_file\87.txt,"        batch_imgs, width_list, indices = self.sort_width(batch_img_li, reverse=False)"
8850,E:\DATN\dataframe\train_file\87.txt,        min_bucket_width = min(width_list)
8851,E:\DATN\dataframe\train_file\87.txt,        max_width = max(width_list)
8852,E:\DATN\dataframe\train_file\87.txt,        thresh = 30
8853,E:\DATN\dataframe\train_file\87.txt,"        max_bucket_width = np.minimum(min_bucket_width + thresh, max_width)"
8854,E:\DATN\dataframe\train_file\87.txt,"        for i, image in enumerate(batch_imgs):"
8855,E:\DATN\dataframe\train_file\87.txt,"            c, h, w = image.shape"
8856,E:\DATN\dataframe\train_file\87.txt,"            # reset min_bucket_width, max_bucket_width"
8857,E:\DATN\dataframe\train_file\87.txt,            if w > max_bucket_width:
8858,E:\DATN\dataframe\train_file\87.txt,                min_bucket_width = w
8859,E:\DATN\dataframe\train_file\87.txt,"                max_bucket_width = np.minimum(min_bucket_width + thresh, max_width)"
8860,E:\DATN\dataframe\train_file\87.txt,            avg_bucket_width = int((max_bucket_width + min_bucket_width) / 2)
8861,E:\DATN\dataframe\train_file\87.txt,"            new_img = self.resize_v2(image, avg_bucket_width, height=image_height)"
8862,E:\DATN\dataframe\train_file\87.txt,"        return batch_img_dict, indices"
8863,E:\DATN\dataframe\train_file\87.txt,"    def sort_width(batch_img, reverse=False):"
8864,E:\DATN\dataframe\train_file\87.txt,        def get_img_width(element):
8865,E:\DATN\dataframe\train_file\87.txt,            img = element[0]
8866,E:\DATN\dataframe\train_file\87.txt,"            c, h, w = img.shape"
8867,E:\DATN\dataframe\train_file\87.txt,            return w
8868,E:\DATN\dataframe\train_file\87.txt,"        batch = list(zip(batch_img, range(len(batch_img))))"
8869,E:\DATN\dataframe\train_file\87.txt,"        sorted_batch = sorted(batch, key=get_img_width, reverse=reverse)"
8870,E:\DATN\dataframe\train_file\87.txt,"        sorted_batch_img, indices = list(zip(*sorted_batch))"
8871,E:\DATN\dataframe\train_file\87.txt,"        return sorted_batch_img, list(map(get_img_width, batch)), indices"
8872,E:\DATN\dataframe\train_file\87.txt,"    def resize_v1(w, h, expected_height, image_min_width, image_max_width):"
8873,E:\DATN\dataframe\train_file\87.txt,        new_w = int(expected_height * float(w) / float(h))
8874,E:\DATN\dataframe\train_file\87.txt,        round_to = 10
8875,E:\DATN\dataframe\train_file\87.txt,        new_w = math.ceil(new_w / round_to) * round_to
8876,E:\DATN\dataframe\train_file\87.txt,"        new_w = max(new_w, image_min_width)"
8877,E:\DATN\dataframe\train_file\87.txt,"        new_w = min(new_w, image_max_width)"
8878,E:\DATN\dataframe\train_file\87.txt,"        return new_w, expected_height"
8879,E:\DATN\dataframe\train_file\87.txt,"    def resize_v2(img, width, height):"
8880,E:\DATN\dataframe\train_file\87.txt,"        new_img = np.transpose(img, (1, 2, 0))"
8881,E:\DATN\dataframe\train_file\87.txt,"        new_img = cv2.resize(new_img, (width, height), cv2.INTER_AREA)"
8882,E:\DATN\dataframe\train_file\87.txt,"        new_img = np.transpose(new_img, (2, 0, 1))"
8883,E:\DATN\dataframe\train_file\87.txt,        return new_img
8884,E:\DATN\dataframe\train_file\87.txt,"Trong bài viết lần này, mình có xây dựng một API bằng thư viện FastApi để các bạn dễ hình dung hơn, các bạn có thể chạy demo bằng cách sau đây:"
8885,E:\DATN\dataframe\train_file\87.txt,git clone https://github.com/buiquangmanhhp1999/extract-information-from-identity-card.git
8886,E:\DATN\dataframe\train_file\87.txt,pip install -r requirement.txt
8887,E:\DATN\dataframe\train_file\87.txt,cd complete
8888,E:\DATN\dataframe\train_file\87.txt,python server.py
8889,E:\DATN\dataframe\train_file\87.txt,Và kết quả API trả về như sau:
8890,E:\DATN\dataframe\train_file\87.txt,"  ""id"": ""174873017"","
8891,E:\DATN\dataframe\train_file\87.txt,"  ""name"": ""NGUYỄN TÀI ĐỨC"","
8892,E:\DATN\dataframe\train_file\87.txt,"  ""birth"": ""10-10-1998"","
8893,E:\DATN\dataframe\train_file\87.txt,"  ""home"": ""TT Lang Chánh Huyện Lang Chánh Thanh Hóa"","
8894,E:\DATN\dataframe\train_file\87.txt,"  ""add"": ""Xã Đông Hòa Huyện Đông Sơn Thanh Hoá"""
8895,E:\DATN\dataframe\train_file\88.txt,Multi Task Learning - Một Số Điều Bạn Nên Biết
8896,E:\DATN\dataframe\train_file\88.txt,Bài đăng này đã không được cập nhật trong 2 năm
8897,E:\DATN\dataframe\train_file\88.txt,"Multi Task Learning ( MTL) là một phương pháp không mới, tuy nhiên mức độ hiệu quả mà nó đem lại thì đã được một số đông những nhà nghiên cứu công nhận."
8898,E:\DATN\dataframe\train_file\88.txt,"Trong bài viết này, tôi sẽ giới thiệu khái quát về học đa nhiệm vụ bao gồm những động lực đằng sau việc sử dụng, lợi ích và một số phương pháp sử dụng Multi Task Learning trong Deep Learning trong đó chúng ta sẽ chỉ tập trung chủ yếu vào các nhiệm vụ phụ trợ - Auxiliary task."
8899,E:\DATN\dataframe\train_file\88.txt,I. Giới Thiệu:
8900,E:\DATN\dataframe\train_file\88.txt,Các phương pháp học máy truyền thống thường tập trung giải quyết một nhiệm vụ với một mô hình duy nhất.
8901,E:\DATN\dataframe\train_file\88.txt,"Điều này có thể khiến chúng ta bỏ qua những thông tin có thể giúp chúng ta thực hiện tốt hơn trên nhiệm vụ chúng ta quan tâm, đến từ những nhiệm vụ khác có liên quan tới nó."
8902,E:\DATN\dataframe\train_file\88.txt,"Lấy một ví dụ đơn giản khi bạn muốn dự đoán giá của một căn nhà dựa vào một số đặc trưng như diện tích, số lượng phòng, số tầng, có gần với các trung tầm thương mại nào hay không,.v..v.. thì rõ ràng việc thêm vào một vài nhiệm vụ như dự đoán căn nhà này thuộc vùng nội thành hay ngoại thành hoặc là biệt thự hay là chung cư sẽ đem lại chúng ta rất nhiều thông tin cho việc dự đoán giá của nó."
8903,E:\DATN\dataframe\train_file\88.txt,"Xét về góc độ chuyên ngành, Multi Task Learning cho phép các nhiệm vụ cùng chia sẻ chung representation của dữ liệu, nhờ vậy mà chúng ta có thể thu được một mô hình có khả năng tổng quát hơn trên nhiệm vụ ban đầu mà chúng ta quan tâm."
8904,E:\DATN\dataframe\train_file\88.txt,"Multi Task Learning còn được biết đến với một số tên gọi như Joint Learning, Learning to Learn, Learning with Auxiriary Task, mỗi khi chúng ta làm việc với một bài toán tối ưu có nhiều hơn một hàm mất mát, chúng ta ngầm định rằng chúng ta đang giải quyết một bài toán liên quan tới Multi Task Learning."
8905,E:\DATN\dataframe\train_file\88.txt,"Về mặt sinh học, học đa nhiệm vụ lấy cảm hứng từ cách con người học hỏi, khi chúng ta cần học để thực hiện một nhiệm vụ mới nào đó, chúng ta thông thường áp dụng những tri thức mà chúng ta đã thu được thông qua việc học từ các nhiệm vụ liên quan."
8906,E:\DATN\dataframe\train_file\88.txt,Ví dụ như một đứa trẻ sẽ học cách nhận biết đâu là khuôn mặt và sau đó có thể áp dụng những tri thức đó cho việc nhận dạng vật thể.
8907,E:\DATN\dataframe\train_file\88.txt,"Ở góc độ sư phạm, chúng ta thường học những kỹ năng mà từ đó cung cấp nền tàng để chúng ta học hỏi những kỹ thuật phức tạp hơn."
8908,E:\DATN\dataframe\train_file\88.txt,"Cuối cùng ở dưới góc độ của học máy, Multi Task Learning cung cấp một inductive bias trong đó sẽ thiên vị những mô hình có thể giải quyết nhiều hơn môt nhiệm vụ."
8909,E:\DATN\dataframe\train_file\88.txt,Hãy giả sử rằng chúng ta có 2 nhiệm vụ có liên quan tới
8910,E:\DATN\dataframe\train_file\88.txt,A và
8911,E:\DATN\dataframe\train_file\88.txt,"B, tôi sẽ đưa ra một số lợi ích của Multi Task Learning khi học đồng thời cả"
8912,E:\DATN\dataframe\train_file\88.txt,A và
8913,E:\DATN\dataframe\train_file\88.txt,Data Augmentation
8914,E:\DATN\dataframe\train_file\88.txt,Học đa nhiệm một cách hiệu quả tăng kích thước tập mẫu chúng ta dùng cho quá trình huấn luyện.
8915,E:\DATN\dataframe\train_file\88.txt,Bởi vì mỗi nhiệm vụ đều chứa nhiễu ( noise ) ở một mức độ nào đó.
8916,E:\DATN\dataframe\train_file\88.txt,Khi huấn luyện mô hình trên nhiệm vụ
8917,E:\DATN\dataframe\train_file\88.txt,"A, mục tiêu của chúng ta là tìm một representation cho A, thứ một cách lý tưởng sẽ là tốt nếu nó tổng quát và độc lập với nhiễu."
8918,E:\DATN\dataframe\train_file\88.txt,"Bởi vì các nhiệm vụ đều có chứa các noise paterns khác nhau, một mô hình học 2 nhiệm vụ đồng thời sẽ có khả năng học được một representation tổng quát hơn."
8919,E:\DATN\dataframe\train_file\88.txt,Việc học
8920,E:\DATN\dataframe\train_file\88.txt,"A sẽ có rủi ro overfitting A, trong khi đó việc học đồng thời cả"
8921,E:\DATN\dataframe\train_file\88.txt,A và
8922,E:\DATN\dataframe\train_file\88.txt,B cho phép mô hình học được một biểu diễn tốt hơn thông qua việc lấy trung bình các noise paterns cũng mỗi nhiệm vụ.
8923,E:\DATN\dataframe\train_file\88.txt,Attention Focusing
8924,E:\DATN\dataframe\train_file\88.txt,"Nếu một nhiệm vụ chứa rất nhiều noise, hoặc dữ liệu bị giới hạn và nằm trong không gian có số chiều cao."
8925,E:\DATN\dataframe\train_file\88.txt,Sẽ là rất khó để mô hình của chúng ta phân biệt được đâu là những đặc trưng liên quan và không liên quan.
8926,E:\DATN\dataframe\train_file\88.txt,"Học đa nhiệm có thể giúp mô hình tập trung sự chú ý của nó vào những đặc trưng quan trọng thật sự, bởi vì các nhiệm vụ khác sẽ cung cấp những thông tin hữu ích cho việc phát hiện đâu là đặc trưng quan trọng và đâu là không quan trọng,"
8927,E:\DATN\dataframe\train_file\88.txt,Một số đặc trưng có thể rất dễ để được học bởi nhiệm vụ
8928,E:\DATN\dataframe\train_file\88.txt,B trong khi lại rất khó để
8929,E:\DATN\dataframe\train_file\88.txt,"A có thể học được nó, điều này sẽ xa khi"
8930,E:\DATN\dataframe\train_file\88.txt,"A tương tác với những đặc trưng đó theo một cách rất phức tạp, hoặc việc học những đặc trưng khác đang ngăn cản khả năng học đặc trưng đó của"
8931,E:\DATN\dataframe\train_file\88.txt,"A. Thông qua MTL, chúng ta có thể học những đặc trưng rất khó để học với"
8932,E:\DATN\dataframe\train_file\88.txt,"A, thông qua"
8933,E:\DATN\dataframe\train_file\88.txt,B. Một cách hữu hiệu để thực hiện đó là chúng ta sẽ trực tiếp huấn luyện mô hinh để dự đoán những đặc trưng quan trọng.
8934,E:\DATN\dataframe\train_file\88.txt,III.4 Representation bias
8935,E:\DATN\dataframe\train_file\88.txt,"MTL thiên vị những representation không chỉ hữu ích trên một nhiệm vụ cụ thể, mà là trên nhiều nhiệm vụ khác nhau."
8936,E:\DATN\dataframe\train_file\88.txt,"Điều này cho phép chúng ta tổng quát hóa trên một lớp các nhiệm vụ, thực hiện tốt trên một tập hợp nhiều nhiệm vụ sẽ cho chúng ta khả năng thực hiện tốt cả trên cả một nhiệm vụ mới trong tương lai, chừng nào các nhiệm vụ này còn chia sẽ chung môi trường."
8937,E:\DATN\dataframe\train_file\88.txt,III.5 Regularization
8938,E:\DATN\dataframe\train_file\88.txt,"MTL có khả năng giảm overfitting nhờ thiên vị các biểu diễn hữu ích trên nhiều nhiều nhiệm vụ, vì vậy khả năng mô hình quá fit vào một nhiệm vụ nào đó sẽ giảm đi."
8939,E:\DATN\dataframe\train_file\88.txt,Multi Task Learning trong Neural Network:
8940,E:\DATN\dataframe\train_file\88.txt,"MTL có rất nhiều cách sử dụng khác nhau, tuy nhiên trong context của Deep Learning, tôi chỉ xin phép giới thiệu 2 phương pháp đó là: Hard Parameter Sharing và Soft Parameter Sharing."
8941,E:\DATN\dataframe\train_file\88.txt,Hard Parameter Sharing.
8942,E:\DATN\dataframe\train_file\88.txt,Hard Sharing là một phương pháp được sử dụng rất nhiều trong Neural Network.
8943,E:\DATN\dataframe\train_file\88.txt,"Nó được thực hiện bằng cách chia sẽ các lớp hidden ở trên tất cả các nhiệm vụ, trong khi chỉ giữ các lớp output layer là khác nhau."
8944,E:\DATN\dataframe\train_file\88.txt,Hard parameter sharing giảm overfitting rất tốt.
8945,E:\DATN\dataframe\train_file\88.txt,"việc chia sẽ các hidden layer giữa các nhiệm vụ sẽ ép buộc mô hình của chúng ta phải học những biểu diễn tổng quát thích hợp ở trên nhiều nhiệm vụ, nhờ vậy mà khả năng overfitting vào một nhiệm vụ cụ thể nào đó sẽ giảm đi rất nhiều."
8946,E:\DATN\dataframe\train_file\88.txt,Soft Parameter Sharing.
8947,E:\DATN\dataframe\train_file\88.txt,"Soft Parameter Sharing thì khác biệt hoàn toàn, mỗi nhiệm vụ sẽ có mô hình riêng, cũng như tham số riêng của nó, tuy nhiên khoảng cách của các tham số giữa các nhiệm vụ sau đó sẽ được ràng buộc để khiến các tham số này có mức độ tương đồng cao giữa các nhiệm vụ."
8948,E:\DATN\dataframe\train_file\88.txt,Ở đây chúng ta có thể sử dụng các Norm để constraint
8949,E:\DATN\dataframe\train_file\88.txt,"Nếu các bạn đã nghe tới Ridge Regression thì phương pháp này có khá nhiều điểm tương đồng với nó, chỉ khác rằng Ridge Regression ràng buộc cường độ tham số, còn Soft Parameter Sharing sẽ ràng buộc khoảng cách."
8950,E:\DATN\dataframe\train_file\88.txt,V. Auxiliary task:
8951,E:\DATN\dataframe\train_file\88.txt,"Trong nhiều trường hợp, chúng ta chỉ quan tâm tới hiệu suất của một nhiệm vụ cụ thể, tuy nhiên chúng ta lại muốn tận dụng được những lợi ích mà MTL mang lại, những trường hợp thế này chúng ta có thể thêm vào một số nhiệm vụ liên quan tới nhiệm vụ chính mà chúng ta quan tâm với mục đích là cải thiện thêm hiệu suất trên nhiệm vụ chính ."
8952,E:\DATN\dataframe\train_file\88.txt,Các nhiệm vụ này được gọi là các nhiệm vụ phụ trợ - Auxiliary task.
8953,E:\DATN\dataframe\train_file\88.txt,"Việc sử dụng các Auxiliary task như thế nào so với Main task là vấn đề đã được nghiên cứu từ lâu, tuy nhiên không có bằng chứng lý thuyết chắc chắn việc sử dụng các Auxiliary task nào sẽ đem lại sự cải thiện cho Main task."
8954,E:\DATN\dataframe\train_file\88.txt,Dưới đây tôi sẽ chỉ ra một vài gợi ý có từ thực nghiệm của các nghiên cứu trước đó liên quan tới cách sử dụng các Auxilirary task như thế nào cho hiệu quả.
8955,E:\DATN\dataframe\train_file\88.txt,Share Layers.
8956,E:\DATN\dataframe\train_file\88.txt,But Share What ?
8957,E:\DATN\dataframe\train_file\88.txt,"Đây là một câu hỏi đã được đặt ra từ lâu, các nghiên cứu trước đó chỉ ra rằng, các low-level task ( như là POS Tagging hay NER) nên được sử dụng tại các layer thấp nhất, ngược lại các high-level task yêu cầu nhiều thông tin hơn có thể được sử dụng ở các layer cao nhất ( như là Chunking, Dependency Parsing hay Relation Extraction)."
8958,E:\DATN\dataframe\train_file\88.txt,Cụ thể là  chỉ ra rằng việc sử dụng POS ở những layer thấp hơn sẽ đem đến những cải thiện trong hiệu suất của Chunking ( cái này mình đã làm để confirm và thấy nó chính xác).
8959,E:\DATN\dataframe\train_file\88.txt,Trong khi đó  xây dựng một mô hình phân tầng theo cấp độ ngôn ngữ học cho một tập hợp các nhiệm vụ NLP khác nhau.
8960,E:\DATN\dataframe\train_file\88.txt,Weighted Loss
8961,E:\DATN\dataframe\train_file\88.txt,"Khi chúng ta làm việc với MTL, tức là khi chúng ta đang làm việc vơi nhiều hơn một loss function, vì hàm mất mát cuối cùng là một weighted sum của các loss function thành phần."
8962,E:\DATN\dataframe\train_file\88.txt,L_{final} = \sum_{i} \lambda_i L_i
8963,E:\DATN\dataframe\train_file\88.txt,Trong đó
8964,E:\DATN\dataframe\train_file\88.txt, là trọng số của mỗi loss function.
8965,E:\DATN\dataframe\train_file\88.txt,Việc chọn trọng số
8966,E:\DATN\dataframe\train_file\88.txt," như thế nào là một công việc quan trọng, đơn giản nhất là các bạn có thể chọn"
8967,E:\DATN\dataframe\train_file\88.txt,\lambda_i = c
8968,E:\DATN\dataframe\train_file\88.txt,=c với
8969,E:\DATN\dataframe\train_file\88.txt,c là một hằng số bất kỳ náo đó có thể được tìm kiếm bằng cross validation.
8970,E:\DATN\dataframe\train_file\88.txt,Một số loại Auxiliary Task thường dùng.
8971,E:\DATN\dataframe\train_file\88.txt,"Các nhiêm vụ phụ trợ cụ thê có thể tùy biến khác nhau, tuy nhiên nhìn chung thì tất cả các Auxiliary Task có thể được phân nhóm thành 4 loại sau đây."
8972,E:\DATN\dataframe\train_file\88.txt,"Statistical: Đây là các nhiệm vụ phụ trợ đơn giản nhất, chúng ta sẽ sử dụng các nhiệm vụ dự đoán các tính chất thống kê của dữ liệu như là Auxiliary Task."
8973,E:\DATN\dataframe\train_file\88.txt,"ví dụ như dụ đoán Log Freqency của một từ, Pos Tag, v..v"
8974,E:\DATN\dataframe\train_file\88.txt,"Selective Unsupervised:: Đây là những nhiệm vụ yêu cầu chúng ta dự đoán một phần của đầu vào, cụ thể như trong Sentiment Analysis ta có thể dự đoán xem khi nào câu chứa một từ Positive Sentiment hay Negative Sentiment Word."
8975,E:\DATN\dataframe\train_file\88.txt,Supervised: Các nhiệm vụ này có thể là các nhiệm vụ kiểu đối đầu ( Adversarial Task ) hoặc các nhiệm vụ nghịch đảo (Inverse Task) hoặc là các nhiệm vụ giám sát có liên quan tới dữ liệu (ví dụ Predict Inputs chảng hạn).
8976,E:\DATN\dataframe\train_file\88.txt,Unsupervised: Đây là những nhiệm vụ liên quan tới dự đoán tất cả các phần của dữ liệu đầu vào.
8977,E:\DATN\dataframe\train_file\88.txt,"Multi Task Learning là một phương pháp không mới, tuy nhiên hiệu quả mà nó đem lại thì thật sự không cần phải bàn cãi."
8978,E:\DATN\dataframe\train_file\88.txt,"Trên đây chỉ là một chút giới thiệu của mình về MTL, các bạn muốn hiểu sâu hơn có thể tham khảo Phd Thesis dưới đây để có thêm những thông tin cụ thể hơn."
8979,E:\DATN\dataframe\train_file\88.txt,"Lần tới có lẽ mình sẽ giới thiệu về một phương pháp khá gần với MTL đó là Sequential Learning, hi vọng các bạn sẽ ủng hộ và theo dõi."
8980,E:\DATN\dataframe\train_file\89.txt,[Deep Learning][Optimization] Neural Network Compression - All essential things You Need!
8981,E:\DATN\dataframe\train_file\89.txt,Bài đăng này đã không được cập nhật trong 2 năm
8982,E:\DATN\dataframe\train_file\89.txt,"Chào mọi người, chúng ta đang sống và làm việc trong sự trỗi dậy rất lớn của AI trong một vài năm trở lại đây, đặc biệt là ở Việt Nam, người người nhà nhà đều AI, các trường đại học cũng mở ra vô số các khoa các nghành mới liên quan đến thuật ngữ này với một tương lai đầy hứa hẹn để thu hút các tân sinh viên."
8983,E:\DATN\dataframe\train_file\89.txt,"Với sự mạnh mẽ của các thuật toán như ML, đặc biệt là Deep Learning,... có những bài toán độ chính xác của máy đã có thể vượt con người trong khả năng nhận diện và tương lai sẽ còn hơn thế nữa."
8984,E:\DATN\dataframe\train_file\89.txt,"Ngay từ hồi đi học mình vẫn rất thường được nghe các thầy của mình nói vui rằng Deep Learning là bộ môn của con nhà giàu, tất nhiên đây chỉ là 1 cách nói biếm họa để chỉ cho thấy sự tốn kém trong việc đầu tư máy móc phục vụ việc nghiên cứu, phát triển các bài toán dạng này, và không phải ai cũng sẵn sàng để chi ra 1 số tiền lớn cho các máy tính kiểu như thế này, đặc biệt là khách hàng của chúng ta những người luôn đặt yếu tố kinh tế lên hàng đầu."
8985,E:\DATN\dataframe\train_file\89.txt,Vậy câu hỏi đặt ra là cơ hội nào cho những mô hình Deep Learning này chạy được trên các ứng dụng đời thường như các ứng dụng chạy trên máy tính CPU (without GPU) or trên các máy điện thoại.
8986,E:\DATN\dataframe\train_file\89.txt,"Đã có những ý tưởng được đưa ra ví dụ như sự cải tiến trong các mô hình deep learning, giúp nó nhẹ hơn, đòi hỏi ít tham số mô hình hơn mà vẫn đạt được độ chính xác cao như MobileNet, SqueezeNet,... hoặc các techniques compress model như Neural Network pruning, quantization,... etc"
8987,E:\DATN\dataframe\train_file\89.txt,"Do vậy, ở bài viết này, mình sẽ cung cấp cho mọi người:"
8988,E:\DATN\dataframe\train_file\89.txt,1 cái nhìn tổng quan nhất về 1 số techniques của models compression
8989,E:\DATN\dataframe\train_file\89.txt,"Giải thích chi tiết cách thức hoạt động của Neural Network Pruning, Neural Network quantization bằng việc cung cấp các kiến thức từ papers"
8990,E:\DATN\dataframe\train_file\89.txt,Cung cấp code implement để mọi người có thể áp dụng được
8991,E:\DATN\dataframe\train_file\89.txt,Cung cấp các tài liệu mà mình đã thu được thành một nguồn để các bạn tham khảo
